Artist Name;Top Track;Track Picture URL;Track Link;Artist Picture URL
Patrizio Buanne;Bella Bella Signorina (Guaglione);https://lastfm.freetls.fastly.net/i/u/64s/049c840a1647e7d20a30be3bd765c001.jpg;https://www.last.fm/music/Patrizio+Buanne/_/Bella+Bella+Signorina+(Guaglione);http://userserve-ak.last.fm/serve/252/8913261.jpg
Johnny Flynn & the Sussex Wit;Detectorists (Original Soundtrack from the TV Series);https://lastfm.freetls.fastly.net/i/u/64s/93c51bcac3e04ba8cb4268840527b320.jpg;https://www.last.fm/music/Johnny+Flynn/_/Detectorists+(Original+Soundtrack+from+the+TV+Series);http://userserve-ak.last.fm/serve/252/6056382.jpg
Electrocute;Tiger Toy;https://lastfm.freetls.fastly.net/i/u/64s/fcd81b40c8f55643eea607f07c896692.jpg;https://www.last.fm/music/Electrocute/_/Tiger+Toy;http://userserve-ak.last.fm/serve/252/15308925.png
3rd Bass;The Gas Face;https://lastfm.freetls.fastly.net/i/u/64s/8f1f485f7ec54bd4dabdc9f8e184ef22.jpg;https://www.last.fm/music/3rd+Bass/_/The+Gas+Face;http://userserve-ak.last.fm/serve/252/124552.jpg
L.A. Guns;The Ballad Of Jayne;https://lastfm.freetls.fastly.net/i/u/64s/519028dc328046e6bcd8f050cd976cb9.jpg;https://www.last.fm/music/L.A.+Guns/_/The+Ballad+Of+Jayne;http://userserve-ak.last.fm/serve/252/4079715.jpg
The Zutons;Valerie;https://lastfm.freetls.fastly.net/i/u/64s/72997a1eff97466fc6330e2eeaad0cae.jpg;https://www.last.fm/music/The+Zutons/_/Valerie;http://userserve-ak.last.fm/serve/252/344036.jpg
Semi Precious Weapons;Semi Precious Weapons;https://lastfm.freetls.fastly.net/i/u/64s/1d2a644c416f4306b56cc3a9bac42709.jpg;https://www.last.fm/music/Semi+Precious+Weapons/_/Semi+Precious+Weapons;http://userserve-ak.last.fm/serve/252/46432819.png
Hello Seahorse!;No Es Que No Te Quiera;https://lastfm.freetls.fastly.net/i/u/64s/c839abbf3980580be3498a7fd43d1f45.jpg;https://www.last.fm/music/Hello+Seahorse!/_/No+Es+Que+No+Te+Quiera;http://userserve-ak.last.fm/serve/252/19566711.jpg
Michale Graves;Dig Up Her Bones;https://lastfm.freetls.fastly.net/i/u/64s/6ee0efc1a57046d9844175ae82da9449.jpg;https://www.last.fm/music/Michale+Graves/_/Dig+Up+Her+Bones;http://userserve-ak.last.fm/serve/252/22669527.jpg
Holly Golightly;There's an End;https://lastfm.freetls.fastly.net/i/u/64s/f8c2bffaad0ae74930721ae5f867ae09.jpg;https://www.last.fm/music/Holly+Golightly/_/There%27s+an+End;http://userserve-ak.last.fm/serve/252/54324713.png
Andy Taylor;I Might Lie;https://lastfm.freetls.fastly.net/i/u/64s/6f862cb6c8e80ffc6d07c508647d6a9d.jpg;https://www.last.fm/music/Andy+Taylor/_/I+Might+Lie;http://userserve-ak.last.fm/serve/252/46815263.jpg
Borderlinerz;Bula;https://lastfm.freetls.fastly.net/i/u/64s/d8c6cad991594693c68d5134e6018df8.jpg;https://www.last.fm/music/Borderlinerz/_/Bula;http://userserve-ak.last.fm/serve/252/27917.jpg
Corpore;She Came Like A Hurricane;https://lastfm.freetls.fastly.net/i/u/64s/6f9604ce345849cbc9e7d8e078e264e2.jpg;https://www.last.fm/music/Corpore/_/She+Came+Like+A+Hurricane;http://userserve-ak.last.fm/serve/252/17930297.jpg
Sonny Moore;Lustbug;Not Found;https://www.last.fm/music/Sonny+Moore/_/Lustbug;http://userserve-ak.last.fm/serve/252/329341.jpg
Массква;7 этаж;https://lastfm.freetls.fastly.net/i/u/64s/196b6953fd4338477aac9d8d116e1886.jpg;https://www.last.fm/music/%D0%9C%D0%B0%D1%81%D1%81%D0%BA%D0%B2%D0%B0/_/7+%D1%8D%D1%82%D0%B0%D0%B6;http://userserve-ak.last.fm/serve/252/185965.jpg
ForGodsFake;Ghost;https://lastfm.freetls.fastly.net/i/u/64s/be06b5fb9f38a477273e85f04c95ba95.jpg;https://www.last.fm/music/ForGodsFake/_/Ghost;http://userserve-ak.last.fm/serve/252/34776657.jpg
Brothomstates;Mdrmx;https://lastfm.freetls.fastly.net/i/u/64s/b37f716a92454fecbe48ede5ba4cd93a.jpg;https://www.last.fm/music/Brothomstates/_/Mdrmx;http://userserve-ak.last.fm/serve/252/551861.jpg
The Faders;No Sleep Tonight;https://lastfm.freetls.fastly.net/i/u/64s/64a1f33976764b3fa7cedb6bc2a482b6.jpg;https://www.last.fm/music/The+Faders/_/No+Sleep+Tonight;http://userserve-ak.last.fm/serve/252/38782575.png
Dysphoria;Im Lost Without You;https://lastfm.freetls.fastly.net/i/u/64s/cfc2ba6344b1a529f68402762877a944.jpg;https://www.last.fm/music/Dysphoria/_/Im+Lost+Without+You;http://userserve-ak.last.fm/serve/252/59785125.jpg
Tuck Everlasting Soundtrack;Musicbox Whistle;Not Found;https://www.last.fm/music/Tuck+Everlasting+Soundtrack/_/Musicbox+Whistle;
Abhijeet Sawant;Sar Sukhachi Shravani;Not Found;https://www.last.fm/music/Abhijeet+Sawant/_/Sar+Sukhachi+Shravani;http://userserve-ak.last.fm/serve/252/33513753.jpg
Go Koyashiki;Snow Magic;Not Found;https://www.last.fm/music/Go+Koyashiki/_/Snow+Magic;http://userserve-ak.last.fm/serve/252/58277441.jpg
Bobby Valentino;Slow Down;https://lastfm.freetls.fastly.net/i/u/64s/f2604eaaa89045ab823459e4c9a77f6d.jpg;https://www.last.fm/music/Bobby+Valentino/_/Slow+Down;http://userserve-ak.last.fm/serve/252/13460971.jpg
Telefunka;Madmoiselle;https://lastfm.freetls.fastly.net/i/u/64s/a336443eb81130038cb6ea0c212647d7.jpg;https://www.last.fm/music/Telefunka/_/Madmoiselle;http://userserve-ak.last.fm/serve/252/14460213.jpg
Israel Lucero;Sem Juízo;Not Found;https://www.last.fm/music/Israel+Lucero/_/Sem+Ju%C3%ADzo;http://userserve-ak.last.fm/serve/252/55806951.jpg
Rings Of Saturn;Senseless Massacre;https://lastfm.freetls.fastly.net/i/u/64s/018f48884f914007c0fd1a60b7fbdb99.jpg;https://www.last.fm/music/Rings+of+Saturn/_/Senseless+Massacre;http://userserve-ak.last.fm/serve/252/51265905.jpg
Hasan Hüseyin Varol;Ali İmran 142-148;Not Found;https://www.last.fm/music/Hasan+H%C3%BCseyin+Varol/_/Ali+%C4%B0mran+142-148;http://userserve-ak.last.fm/serve/252/44301163.jpg
Africando;Betece;https://lastfm.freetls.fastly.net/i/u/64s/b25ed82711e1148ff878b941c5c63df4.jpg;https://www.last.fm/music/Africando/_/Betece;http://userserve-ak.last.fm/serve/252/305323.jpg
Wildbirds & Peacedrums;Peeling Off The Layers;https://lastfm.freetls.fastly.net/i/u/64s/32e3cdf06e7e49299420d5967a9efb26.jpg;https://www.last.fm/music/Wildbirds+&+Peacedrums/_/Peeling+Off+The+Layers;http://userserve-ak.last.fm/serve/252/8232311.jpg
Lee Ryan;Turn Your Car Around;https://lastfm.freetls.fastly.net/i/u/64s/e24840009de34d8da9558738ea424345.jpg;https://www.last.fm/music/Lee+Ryan/_/Turn+Your+Car+Around;http://userserve-ak.last.fm/serve/252/45247103.png
Bob Sinclar;World Hold On - FISHER Rework;https://lastfm.freetls.fastly.net/i/u/64s/c8b891c8fa5004285a2befe145986634.jpg;https://www.last.fm/music/Bob+Sinclar/_/World+Hold+On+-+FISHER+Rework;http://userserve-ak.last.fm/serve/252/367149.jpg
Wild Nothing;Only Heather;https://lastfm.freetls.fastly.net/i/u/64s/3601d7b9f23e43aea6f9fa002672c6eb.jpg;https://www.last.fm/music/Wild+Nothing/_/Only+Heather;http://userserve-ak.last.fm/serve/252/57657663.jpg
Narziss;Und Du Verblasst;https://lastfm.freetls.fastly.net/i/u/64s/55f0fa7f47454784a46eb957a6486ade.jpg;https://www.last.fm/music/Narziss/_/Und+Du+Verblasst;http://userserve-ak.last.fm/serve/252/16302989.jpg
J. Rawls;Errday 99;Not Found;https://www.last.fm/music/J.+Rawls/_/Errday+99;http://userserve-ak.last.fm/serve/252/231374.jpg
Living Things;Bom Bom Bom;https://lastfm.freetls.fastly.net/i/u/64s/000d462e8f474a45b26a5a6dd0874e3f.jpg;https://www.last.fm/music/Living+Things/_/Bom+Bom+Bom;http://userserve-ak.last.fm/serve/252/2377228.jpg
Funky 4 + 1;That's the Joint;https://lastfm.freetls.fastly.net/i/u/64s/6a3f7e6faab74364b131cb3211dd0f46.jpg;https://www.last.fm/music/Funky+4+%252B+1/_/That%27s+the+Joint;http://userserve-ak.last.fm/serve/252/259915.jpg
Diary of Dreams;She and Her Darkness;https://lastfm.freetls.fastly.net/i/u/64s/185277445f8743e5ba03352cdf3b1751.jpg;https://www.last.fm/music/Diary+of+Dreams/_/She+and+Her+Darkness;http://userserve-ak.last.fm/serve/252/3052066.jpg
Celso Piña, Control Machete y Blanquito Man;Cumbia Sobre El Río;Not Found;https://www.last.fm/music/Celso+Pi%C3%B1a,+Control+Machete+y+Blanquito+Man/_/Cumbia+Sobre+El+R%C3%ADo;http://userserve-ak.last.fm/serve/252/50421083.jpg
Raquy and the Cavemen;Short Belly Dance Drum Solo;https://lastfm.freetls.fastly.net/i/u/64s/dc55ed082fc4b14b939c2a2299beaabd.jpg;https://www.last.fm/music/Raquy+and+the+Cavemen/_/Short+Belly+Dance+Drum+Solo;http://userserve-ak.last.fm/serve/252/528043.jpg
Zeca Baleiro;Telegrama;https://lastfm.freetls.fastly.net/i/u/64s/695f02146f624e57ce299cfc35b5d534.jpg;https://www.last.fm/music/Zeca+Baleiro/_/Telegrama;http://userserve-ak.last.fm/serve/252/76055.jpg
Tigarah;J't'emmène au vent;Not Found;https://www.last.fm/music/Tigarah/_/J%27t%27emm%C3%A8ne+au+vent;http://userserve-ak.last.fm/serve/252/280921.jpg
Shreya Ghoshal & Shaan;Shikdum;Not Found;https://www.last.fm/music/Shreya+Ghoshal+&+Shaan/_/Shikdum;http://userserve-ak.last.fm/serve/252/40938157.jpg
Aston 'Familyman' Barrett;Familyman Skank [#];Not Found;https://www.last.fm/music/Aston+%27Familyman%27+Barrett/_/Familyman+Skank+%5B%23%5D;http://userserve-ak.last.fm/serve/252/34082711.jpg
Los Cinco Latinos;Quiéreme Siempre;https://lastfm.freetls.fastly.net/i/u/64s/c6f59c1e5e7240a4c0d427abd71f3dbb.jpg;https://www.last.fm/music/Los+cinco+latinos/_/Qui%C3%A9reme+Siempre;http://userserve-ak.last.fm/serve/252/522365.jpg
5F-X;6 x 10¹²⁵m isn't correct;https://lastfm.freetls.fastly.net/i/u/64s/80316faf4814454cb4f222045d3cb14b.jpg;https://www.last.fm/music/5F-X/_/6+x+10%C2%B9%C2%B2%E2%81%B5m+isn%27t+correct;http://userserve-ak.last.fm/serve/252/24388429.jpg
The LEGENDARY SIX NINE;Cruel;https://lastfm.freetls.fastly.net/i/u/64s/d403c450ecf50994d80ba9691003d4de.jpg;https://www.last.fm/music/The+LEGENDARY+SIX+NINE/_/Cruel;http://userserve-ak.last.fm/serve/252/60655985.png
Aries Spears;Jay Z Is A Rockstar;https://lastfm.freetls.fastly.net/i/u/64s/c6f59c1e5e7240a4c0d427abd71f3dbb.jpg;https://www.last.fm/music/Aries+Spears/_/Jay+Z+Is+A+Rockstar;http://userserve-ak.last.fm/serve/252/492814.jpg
The Boy Least Likely To;Be Gentle With Me;https://lastfm.freetls.fastly.net/i/u/64s/253b33a3ebe326c8f142e60985e80e43.jpg;https://www.last.fm/music/The+Boy+Least+Likely+To/_/Be+Gentle+With+Me;http://userserve-ak.last.fm/serve/252/91097.jpg
Baustelle;Charlie fa surf;https://lastfm.freetls.fastly.net/i/u/64s/f44cf57661dc44f9adefa5564f8c8a77.jpg;https://www.last.fm/music/Baustelle/_/Charlie+fa+surf;http://userserve-ak.last.fm/serve/252/44207633.jpg
Icon In Me;Moments;https://lastfm.freetls.fastly.net/i/u/64s/f21bb60e8a72490d93c18fd36fac86f5.jpg;https://www.last.fm/music/Icon+In+Me/_/Moments;http://userserve-ak.last.fm/serve/252/51840773.png
House vs. Hurricane;Forfeiture;https://lastfm.freetls.fastly.net/i/u/64s/6b0e1ec1638240f684baf0f536b43648.jpg;https://www.last.fm/music/House+vs.+Hurricane/_/Forfeiture;http://userserve-ak.last.fm/serve/252/31471541.jpg
electro jazz divas;Slow Train - Naturally;Not Found;https://www.last.fm/music/electro+jazz+divas/_/Slow+Train+-+Naturally;http://userserve-ak.last.fm/serve/252/8379881.jpg
Hedwig And The Angry Inch;Origin of Love;https://lastfm.freetls.fastly.net/i/u/64s/cf0e5a913a244ace94cce162a97ec14e.jpg;https://www.last.fm/music/Stephen+Trask/_/Origin+of+Love;http://userserve-ak.last.fm/serve/252/163963.jpg
Pitch Black Forecast;Landmine;https://lastfm.freetls.fastly.net/i/u/64s/bc4877548a9f6e4f16b639a3069fab4b.jpg;https://www.last.fm/music/Pitch+Black+Forecast/_/Landmine;http://userserve-ak.last.fm/serve/252/5894052.jpg
DVA;Pink22 (feat. Clara La San);Not Found;https://www.last.fm/music/DVA/_/Pink22+(feat.+Clara+La+San);http://userserve-ak.last.fm/serve/252/53711879.jpg
Chuck Berry;Johnny B. Goode;https://lastfm.freetls.fastly.net/i/u/64s/b2f4a3f59bee41e68f7f116381da4f2d.jpg;https://www.last.fm/music/Chuck+Berry/_/Johnny+B.+Goode;http://userserve-ak.last.fm/serve/252/53033665.jpg
Truckfighters;Desert Cruiser;https://lastfm.freetls.fastly.net/i/u/64s/8de21315a7c54aa9cae8a8c4d6926062.jpg;https://www.last.fm/music/Truckfighters/_/Desert+Cruiser;http://userserve-ak.last.fm/serve/252/33325805.jpg
Нет Сна;Небо;Not Found;https://www.last.fm/music/%D0%9D%D0%B5%D1%82+%D0%A1%D0%BD%D0%B0/_/%D0%9D%D0%B5%D0%B1%D0%BE;http://userserve-ak.last.fm/serve/252/117494.jpg
Waldläufer;Not Found;Not Found;Not Found;http://userserve-ak.last.fm/serve/252/29213349.jpg
Bluesoul Pharmacy;Show N Prove;Not Found;https://www.last.fm/music/Bluesoul+Pharmacy/_/Show+N+Prove;http://userserve-ak.last.fm/serve/252/406402.jpg
DVDA;Now You're a Man;https://lastfm.freetls.fastly.net/i/u/64s/30ebcab97f1b00b9b27068b50a0dbaf2.jpg;https://www.last.fm/music/DVDA/_/Now+You%27re+a+Man;http://userserve-ak.last.fm/serve/252/17949833.jpg
Bondage Fairies;Gay Wedding;https://lastfm.freetls.fastly.net/i/u/64s/5776d69d7d2dda60c124e42963bbb838.jpg;https://www.last.fm/music/Bondage+Fairies/_/Gay+Wedding;http://userserve-ak.last.fm/serve/252/46218971.jpg
On Solid Ground;Of Harlots and Abominations;https://lastfm.freetls.fastly.net/i/u/64s/22e0bf101dac4f2fb341728c39ea6d35.jpg;https://www.last.fm/music/On+Solid+Ground/_/Of+Harlots+and+Abominations;http://userserve-ak.last.fm/serve/252/10990979.jpg
God Module;The Source;https://lastfm.freetls.fastly.net/i/u/64s/4e2764925f45fa1eee5196ca9c3dde9d.jpg;https://www.last.fm/music/God+Module/_/The+Source;http://userserve-ak.last.fm/serve/252/608782.jpg
Fighting Instinct;I Found Forever;https://lastfm.freetls.fastly.net/i/u/64s/ac53885a40dce59bcf863321efc786b6.jpg;https://www.last.fm/music/Fighting+Instinct/_/I+Found+Forever;http://userserve-ak.last.fm/serve/252/247332.jpg
Cross Examination;Party Squad Unite;https://lastfm.freetls.fastly.net/i/u/64s/43da98cecdcd6616b71fb197f21b6db5.jpg;https://www.last.fm/music/Cross+Examination/_/Party+Squad+Unite;http://userserve-ak.last.fm/serve/252/2381782.jpg
Georges Brassens;Les copains d'abord;https://lastfm.freetls.fastly.net/i/u/64s/3c2f4578bfd2f5d1f36afb6e5801e6ec.jpg;https://www.last.fm/music/Georges+Brassens/_/Les+copains+d%27abord;http://userserve-ak.last.fm/serve/252/211786.jpg
Daniele De Gregori Mannoia Ron;Non abbiam bisogno di parole;Not Found;https://www.last.fm/music/Daniele+De+Gregori+Mannoia+Ron/_/Non+abbiam+bisogno+di+parole;
Huepow00;Like they Do;Not Found;https://www.last.fm/music/Huepow00/_/Like+they+Do;http://userserve-ak.last.fm/serve/252/405270.gif
相川七瀬;夢見る少女じゃいられない;https://lastfm.freetls.fastly.net/i/u/64s/cfe00291625ebd50b9d4d8efa51fa434.jpg;https://www.last.fm/music/%E7%9B%B8%E5%B7%9D%E4%B8%83%E7%80%AC/_/%E5%A4%A2%E8%A6%8B%E3%82%8B%E5%B0%91%E5%A5%B3%E3%81%98%E3%82%83%E3%81%84%E3%82%89%E3%82%8C%E3%81%AA%E3%81%84;http://userserve-ak.last.fm/serve/252/17840509.jpg
The Panacea;Ryse & Shiiine - Cooh Remix;Not Found;https://www.last.fm/music/The+Panacea/_/Ryse+&+Shiiine+-+Cooh+Remix;http://userserve-ak.last.fm/serve/252/2517212.jpg
Children of the Corn;American Dream;https://lastfm.freetls.fastly.net/i/u/64s/e6bae460e65f48bfb72625b8c494601a.jpg;https://www.last.fm/music/Children+of+the+Corn/_/American+Dream;http://userserve-ak.last.fm/serve/252/37581293.jpg
Haloo Helsinki!;Jos Mun Pokka Pettää;https://lastfm.freetls.fastly.net/i/u/64s/cd1bbe37d7394417aefaa4b6276a387b.jpg;https://www.last.fm/music/Haloo+Helsinki!/_/Jos+Mun+Pokka+Pett%C3%A4%C3%A4;http://userserve-ak.last.fm/serve/252/33357237.jpg
Lady Gaga;Poker Face;https://lastfm.freetls.fastly.net/i/u/64s/77a7fb267f689750ad32fd52d2dc4a71.jpg;https://www.last.fm/music/Lady+Gaga/_/Poker+Face;http://userserve-ak.last.fm/serve/252/47390093.png
にせんねんもんだい;A;Not Found;https://www.last.fm/music/%E3%81%AB%E3%81%9B%E3%82%93%E3%81%AD%E3%82%93%E3%82%82%E3%82%93%E3%81%A0%E3%81%84/_/A;http://userserve-ak.last.fm/serve/252/121716.jpg
Arctic Plateau;Music's Like...;https://lastfm.freetls.fastly.net/i/u/64s/f478eaeeea62440e86cd7ae419b48773.jpg;https://www.last.fm/music/Arctic+Plateau/_/Music%27s+Like...;http://userserve-ak.last.fm/serve/252/9507305.jpg
Caliban;Paralyzed;https://lastfm.freetls.fastly.net/i/u/64s/d68bfa575a7373faec1d0683a744fba9.jpg;https://www.last.fm/music/Caliban/_/Paralyzed;http://userserve-ak.last.fm/serve/252/2467804.jpg
The Ramones;Blitzkrieg Bop - 2016 Remaster;Not Found;https://www.last.fm/music/The+Ramones/_/Blitzkrieg+Bop+-+2016+Remaster;http://userserve-ak.last.fm/serve/252/34030103.jpg
Monsta Island Czars;Mic Line;https://lastfm.freetls.fastly.net/i/u/64s/4ad67cb41a6744438f2cfff174dceca3.jpg;https://www.last.fm/music/Monsta+Island+Czars/_/Mic+Line;http://userserve-ak.last.fm/serve/252/242245.jpg
Kill Hannah;Lips Like Morphine;https://lastfm.freetls.fastly.net/i/u/64s/f618f6f35b9b42058e799e8851d1aee4.jpg;https://www.last.fm/music/Kill+Hannah/_/Lips+Like+Morphine;http://userserve-ak.last.fm/serve/252/223015.jpg
Strep;Çekmece Blocks;https://lastfm.freetls.fastly.net/i/u/64s/c6f59c1e5e7240a4c0d427abd71f3dbb.jpg;https://www.last.fm/music/Strep/_/%C3%87ekmece+Blocks;http://userserve-ak.last.fm/serve/252/53238215.jpg
IOSYS;魔理沙は大変なものを盗んでいきました;https://lastfm.freetls.fastly.net/i/u/64s/863ecd515a9f477386885a3a5d954bcf.jpg;https://www.last.fm/music/IOSYS/_/%E9%AD%94%E7%90%86%E6%B2%99%E3%81%AF%E5%A4%A7%E5%A4%89%E3%81%AA%E3%82%82%E3%81%AE%E3%82%92%E7%9B%97%E3%82%93%E3%81%A7%E3%81%84%E3%81%8D%E3%81%BE%E3%81%97%E3%81%9F;http://userserve-ak.last.fm/serve/252/53404377.jpg
Four Jacks;"Mandalay - Dansk version; 2005 - Remaster";Not Found;"https://www.last.fm/music/Four+Jacks/_/Mandalay+-+Dansk+version;+2005+-+Remaster";http://userserve-ak.last.fm/serve/252/20230299.jpg
División Minúscula;Sognare;https://lastfm.freetls.fastly.net/i/u/64s/7df825adb2b8417a8c9b564ce9e46cc2.jpg;https://www.last.fm/music/Divisi%C3%B3n+Min%C3%BAscula/_/Sognare;http://userserve-ak.last.fm/serve/252/45346489.png
Mickey Hawks;Bip Bop Boom (Original Mix);Not Found;https://www.last.fm/music/Mickey+Hawks/_/Bip+Bop+Boom+(Original+Mix);http://userserve-ak.last.fm/serve/252/436036.jpg
K;Out of luck;https://lastfm.freetls.fastly.net/i/u/64s/4ede113d53316e88b39637c257f7e380.jpg;https://www.last.fm/music/K/_/Out+of+luck;http://userserve-ak.last.fm/serve/252/387016.jpg
Evermore;It’s Too Late;Not Found;https://www.last.fm/music/Evermore/_/It%E2%80%99s+Too+Late;http://userserve-ak.last.fm/serve/252/39501759.jpg
Gaelle;Give It Back;https://lastfm.freetls.fastly.net/i/u/64s/53f6551798225e2139f8f98b18cf6bf6.jpg;https://www.last.fm/music/Gaelle/_/Give+It+Back;http://userserve-ak.last.fm/serve/252/3898420.jpg
斉藤和義;歌うたいのバラッド;https://lastfm.freetls.fastly.net/i/u/64s/f7cd6bc6ec6b486a9be3d5f58e7bb126.jpg;https://www.last.fm/music/%E6%96%89%E8%97%A4%E5%92%8C%E7%BE%A9/_/%E6%AD%8C%E3%81%86%E3%81%9F%E3%81%84%E3%81%AE%E3%83%90%E3%83%A9%E3%83%83%E3%83%89;http://userserve-ak.last.fm/serve/252/10924751.jpg
周華健;花心;https://lastfm.freetls.fastly.net/i/u/64s/d1d8270e15beb584036890603ae4a40d.jpg;https://www.last.fm/music/%E5%91%A8%E8%8F%AF%E5%81%A5/_/%E8%8A%B1%E5%BF%83;http://userserve-ak.last.fm/serve/252/16009443.jpg
Matt & Kim;Daylight;https://lastfm.freetls.fastly.net/i/u/64s/cb40fb320ee843dbbc1e4eae29ed3bfe.jpg;https://www.last.fm/music/Matt+&+Kim/_/Daylight;http://userserve-ak.last.fm/serve/252/60228001.png
Wilson Sideral;Ela Partiu;https://lastfm.freetls.fastly.net/i/u/64s/d7880002e8e6fdd7c299afb34bfda80c.jpg;https://www.last.fm/music/Wilson+Sideral/_/Ela+Partiu;http://userserve-ak.last.fm/serve/252/4172739.jpg
LaPingra;Coco;https://lastfm.freetls.fastly.net/i/u/64s/c6f59c1e5e7240a4c0d427abd71f3dbb.jpg;https://www.last.fm/music/Lapingra/_/Coco;http://userserve-ak.last.fm/serve/252/24441455.jpg
Altera Forma;Птица счастья (piano version);Not Found;https://www.last.fm/music/Altera+Forma/_/%D0%9F%D1%82%D0%B8%D1%86%D0%B0+%D1%81%D1%87%D0%B0%D1%81%D1%82%D1%8C%D1%8F+(piano+version);http://userserve-ak.last.fm/serve/252/203144.jpg
Debbie Davies;Blue & Lonesome;https://lastfm.freetls.fastly.net/i/u/64s/1eaead9026bd1db1bd5e5017909c9073.jpg;https://www.last.fm/music/Debbie+Davies/_/Blue+&+Lonesome;http://userserve-ak.last.fm/serve/252/13271507.jpg
Mary J Blige & C.L. Smooth;Family Affair (Remix);Not Found;https://www.last.fm/music/Mary+J+Blige+&+C.L.+Smooth/_/Family+Affair+(Remix);
Gavin Friday;Angel;https://lastfm.freetls.fastly.net/i/u/64s/cf722ef75f50498ec922e06fbcde78bf.jpg;https://www.last.fm/music/Gavin+Friday/_/Angel;http://userserve-ak.last.fm/serve/252/380637.jpg
Polysics;I My Me Mine;https://lastfm.freetls.fastly.net/i/u/64s/415c0f74b9fc01a0a5b8c73dff38d861.jpg;https://www.last.fm/music/POLYSICS/_/I+My+Me+Mine;http://userserve-ak.last.fm/serve/252/296893.jpg
Almora;Kiyamet Senfonisi;Not Found;https://www.last.fm/music/Almora/_/Kiyamet+Senfonisi;http://userserve-ak.last.fm/serve/252/8420491.jpg
Strong Arm Steady;Telegram;https://lastfm.freetls.fastly.net/i/u/64s/9d6f52ecc15848f5a82454e8b0ca7522.jpg;https://www.last.fm/music/Strong+Arm+Steady/_/Telegram;http://userserve-ak.last.fm/serve/252/55429651.jpg
Gregor Samsa;O;https://lastfm.freetls.fastly.net/i/u/64s/fd1c15552bcb7f801d2587957decc75a.jpg;https://www.last.fm/music/Gregor+Samsa/_/O;http://userserve-ak.last.fm/serve/252/17141091.jpg
The Church;Under the Milky Way;https://lastfm.freetls.fastly.net/i/u/64s/97f26b33b8ed6632be54860099a82f25.jpg;https://www.last.fm/music/The+Church/_/Under+the+Milky+Way;http://userserve-ak.last.fm/serve/252/4515604.jpg
Panda Bear;Ponytail;https://lastfm.freetls.fastly.net/i/u/64s/1a3148b9fbf24f02a0557ca22cab5309.jpg;https://www.last.fm/music/Panda+Bear/_/Ponytail;http://userserve-ak.last.fm/serve/252/20352417.jpg
Dirty Penny;If I Were You I'd Hate Me Too;https://lastfm.freetls.fastly.net/i/u/64s/57127b7bfdb155bc243675fc85abe8bb.jpg;https://www.last.fm/music/Dirty+Penny/_/If+I+Were+You+I%27d+Hate+Me+Too;http://userserve-ak.last.fm/serve/252/2699994.jpg
Descartes a Kant;After Destruction;https://lastfm.freetls.fastly.net/i/u/64s/bbd5143732bb4ed97b40adfe20093154.jpg;https://www.last.fm/music/Descartes+A+Kant/_/After+Destruction;http://userserve-ak.last.fm/serve/252/10911575.jpg
Evan Taubenfeld;Boy Meets Girl;https://lastfm.freetls.fastly.net/i/u/64s/e5ae3dc3980d4b5fab72bf445b73e43b.jpg;https://www.last.fm/music/Evan+Taubenfeld/_/Boy+Meets+Girl;http://userserve-ak.last.fm/serve/252/19935235.jpg
Ordo Rosarius Equilibrio;A Song 4 Hate & Devotion;https://lastfm.freetls.fastly.net/i/u/64s/b5f38a7fc768a6316e7b4c4d35f94e8c.jpg;https://www.last.fm/music/Ordo+Rosarius+Equilibrio/_/A+Song+4+Hate+&+Devotion;http://userserve-ak.last.fm/serve/252/20504719.jpg
Angerfist;Solid Stigma;https://lastfm.freetls.fastly.net/i/u/64s/5a52918dd70e32dcca0915c9ec5c1696.jpg;https://www.last.fm/music/Angerfist/_/Solid+Stigma;http://userserve-ak.last.fm/serve/252/224833.jpg
Juno Reactor;Navras;Not Found;https://www.last.fm/music/Juno+Reactor/_/Navras;http://userserve-ak.last.fm/serve/252/41386005.jpg
Kazumi Totaka;Ballad of the Windfish (From Link's Awakening);Not Found;https://www.last.fm/music/Kazumi+Totaka/_/Ballad+of+the+Windfish+(From+Link%27s+Awakening);http://userserve-ak.last.fm/serve/252/46573589.jpg
Jaimão;As meninas de odivelas;https://lastfm.freetls.fastly.net/i/u/64s/c6f59c1e5e7240a4c0d427abd71f3dbb.jpg;https://www.last.fm/music/Jaim%C3%A3o/_/As+meninas+de+odivelas;http://userserve-ak.last.fm/serve/252/164841.jpg
FlyKKiller;Peroxide;https://lastfm.freetls.fastly.net/i/u/64s/9dd144ecb59ef8e53707f83dcd561201.jpg;https://www.last.fm/music/FlyKKiller/_/Peroxide;http://userserve-ak.last.fm/serve/252/27683589.jpg
Devlin;(All Along The) Watchtower;https://lastfm.freetls.fastly.net/i/u/64s/2fa4a876949f4a01b9a4cde2c4f97b1e.jpg;https://www.last.fm/music/Devlin/_/(All+Along+The)+Watchtower;http://userserve-ak.last.fm/serve/252/51613585.jpg
Juno (Music from the Motion Picture);Piazza, New York Catcher;Not Found;https://www.last.fm/music/Juno+(Music+from+the+Motion+Picture)/_/Piazza,+New+York+Catcher;http://userserve-ak.last.fm/serve/252/4269686.jpg
